country,year,area,sex,age,population
Uruguay,2019,Total,Male,64,15787.1022745644
Uruguay,2019,Total,Male,65,14904.5319010063
Uruguay,2019,Total,Male,65 - 69,67438.5059697069
Uruguay,2019,Total,Male,66,14078.9438215436
Uruguay,2019,Total,Male,67,13392.5898229421
Uruguay,2019,Total,Male,68,12811.3736783376
Uruguay,2019,Total,Male,69,12251.0667458774
Uruguay,2019,Total,Male,70,11692.2177480123
Uruguay,2019,Total,Male,70 - 74,52936.8594611392
Uruguay,2019,Total,Male,71,11148.2469253181
Uruguay,2019,Total,Male,72,10607.9916782261
Uruguay,2019,Total,Male,73,10048.4497647119
Uruguay,2019,Total,Male,74,9439.95334487077
Uruguay,2019,Total,Male,75,8816.38889567172
Uruguay,2019,Total,Male,75 - 79,38482.064526586
Uruguay,2019,Total,Male,76,8231.85823229608
Uruguay,2019,Total,Male,77,7696.4801844595
Uruguay,2019,Total,Male,78,7154.77886292657
Uruguay,2019,Total,Male,79,6582.55835123212
Uruguay,2019,Total,Male,80,5991.69072870952
Uruguay,2019,Total,Male,80 - 84,24871.5193318435
Uruguay,2019,Total,Male,81,5433.73842195278
Uruguay,2019,Total,Male,82,4939.75517699811
Uruguay,2019,Total,Male,83,4474.83596855543
Uruguay,2019,Total,Male,84,4031.49903562767
Uruguay,2019,Total,Male,85,3625.54447221257
Uruguay,2019,Total,Male,85 - 89,14085.0140051635
Uruguay,2019,Total,Male,86,3221.17392049717
Uruguay,2019,Total,Male,87,2811.67531982462
Uruguay,2019,Total,Male,88,2409.35768847228
Uruguay,2019,Total,Male,89,2017.26260415686
Uruguay,2019,Total,Male,90 +,6789.51124694009
Uruguay,2019,Total,Female,Total,1813770.8841621
Uruguay,2019,Total,Female,0,22081.7143651923
Uruguay,2019,Total,Female,0 - 4,111101.27486148
Uruguay,2019,Total,Female,1,22144.2775144732
Uruguay,2019,Total,Female,1 - 4,89019.5604962882
Uruguay,2019,Total,Female,2,22216.8647777159
Uruguay,2019,Total,Female,3,22292.4749160117
Uruguay,2019,Total,Female,4,22365.9432880874
Uruguay,2019,Total,Female,5,22437.58833165
Uruguay,2019,Total,Female,5 - 9,113312.659265096
Uruguay,2019,Total,Female,6,22509.2535247977
Uruguay,2019,Total,Female,7,22570.3697895528
Uruguay,2019,Total,Female,8,22865.6285648854
Uruguay,2019,Total,Female,9,22929.8190542103
Uruguay,2019,Total,Female,10,22991.7847836377
Uruguay,2019,Total,Female,10 - 14,117083.557418813
Uruguay,2019,Total,Female,11,23095.0573760178
Uruguay,2019,Total,Female,12,23286.353504747
Uruguay,2019,Total,Female,13,23617.7894104963
Uruguay,2019,Total,Female,14,24092.5723439145
Uruguay,2019,Total,Female,15,24567.6234471578
Uruguay,2019,Total,Female,15 - 19,125711.277730855
Uruguay,2019,Total,Female,16,24906.7698267042
Uruguay,2019,Total,Female,17,25160.6948983953
Uruguay,2019,Total,Female,18,25409.6550286116
Uruguay,2019,Total,Female,19,25666.5345299859
Uruguay,2019,Total,Female,20,26013.0895480058
Uruguay,2019,Total,Female,20 - 24,133500.255254847
Uruguay,2019,Total,Female,21,26512.3732966582
Uruguay,2019,Total,Female,22,26987.6344977953
Uruguay,2019,Total,Female,23,27137.5919605549
Uruguay,2019,Total,Female,24,26849.5659518324
Uruguay,2019,Total,Female,25,26276.6164025904
Uruguay,2019,Total,Female,25 - 29,127675.140290825
Uruguay,2019,Total,Female,26,25697.4966530448
Uruguay,2019,Total,Female,27,25332.4841092644
Uruguay,2019,Total,Female,28,25208.3251977289
Uruguay,2019,Total,Female,29,25160.2179281966
Uruguay,2019,Total,Female,30,25015.6566011075
Uruguay,2019,Total,Female,30 - 34,122410.388995618
Uruguay,2019,Total,Female,31,24761.5827749839
Uruguay,2019,Total,Female,32,24483.8139197166
Uruguay,2019,Total,Female,33,24213.878535522
Uruguay,2019,Total,Female,34,23935.4571642883
Uruguay,2019,Total,Female,35,23704.2850676001
Uruguay,2019,Total,Female,35 - 39,119465.989205003
Uruguay,2019,Total,Female,36,23635.1902981297
Uruguay,2019,Total,Female,37,23760.3499066718
Uruguay,2019,Total,Female,38,24020.4091888666
Uruguay,2019,Total,Female,39,24345.7547437347
Uruguay,2019,Total,Female,40,24668.9627373493
Uruguay,2019,Total,Female,40 - 44,122425.707656548
Uruguay,2019,Total,Female,41,24875.9405907666
Uruguay,2019,Total,Female,42,24810.3098833682
Uruguay,2019,Total,Female,43,24383.3401429275
Uruguay,2019,Total,Female,44,23687.1543021366
Uruguay,2019,Total,Female,45,22996.6607758732
Uruguay,2019,Total,Female,45 - 49,112087.484051082
Uruguay,2019,Total,Female,46,22566.0286324473
Uruguay,2019,Total,Female,47,22393.2347898169
Uruguay,2019,Total,Female,48,22244.3099992714
Uruguay,2019,Total,Female,49,21887.2498536736
Uruguay,2019,Total,Female,50,21326.8936697984
Uruguay,2019,Total,Female,50 - 54,104638.51067491
Uruguay,2019,Total,Female,51,20816.979821407
Uruguay,2019,Total,Female,52,20623.646125018
Uruguay,2019,Total,Female,53,20779.1052416232
Uruguay,2019,Total,Female,54,21091.8858170629
Uruguay,2019,Total,Female,55,21327.8641309391
Uruguay,2019,Total,Female,55 - 59,105092.118243397
Uruguay,2019,Total,Female,56,21361.1073885742
Uruguay,2019,Total,Female,57,21180.6923369527
Uruguay,2019,Total,Female,58,20823.6582730482
Uruguay,2019,Total,Female,59,20398.796113883
Uruguay,2019,Total,Female,60,20038.9814108846
Uruguay,2019,Total,Female,60 - 64,96599.4308186457
Uruguay,2019,Total,Female,61,19770.6938009839
Uruguay,2019,Total,Female,62,19474.4550521259
Uruguay,2019,Total,Female,63,19000.1528319151
Uruguay,2019,Total,Female,64,18315.1477227362
Uruguay,2019,Total,Female,65,17547.5024788745
Uruguay,2019,Total,Female,65 - 69,81815.1944831735
Uruguay,2019,Total,Female,66,16857.7442042987
Uruguay,2019,Total,Female,67,16299.3305025681
Uruguay,2019,Total,Female,68,15803.6870640911
Uruguay,2019,Total,Female,69,15306.9302333411
Uruguay,2019,Total,Female,70,14840.6529979701
Uruguay,2019,Total,Female,70 - 74,70097.172735745
Uruguay,2019,Total,Female,71,14449.6372499822
Uruguay,2019,Total,Female,72,14084.7574742784
Uruguay,2019,Total,Female,73,13641.3602577049
Uruguay,2019,Total,Female,74,13080.7647558095
Uruguay,2019,Total,Female,75,12478.5467587206
Uruguay,2019,Total,Female,75 - 79,57422.7813432104
Uruguay,2019,Total,Female,76,11952.0816892485
Uruguay,2019,Total,Female,77,11494.7672726657
Uruguay,2019,Total,Female,78,11013.2438922362
Uruguay,2019,Total,Female,79,10484.1417303393
Uruguay,2019,Total,Female,80,9926.32132486137
Uruguay,2019,Total,Female,80 - 84,44325.0487288739
Uruguay,2019,Total,Female,81,9390.37364757648
Uruguay,2019,Total,Female,82,8885.54682062925
Uruguay,2019,Total,Female,83,8345.86326822496
Uruguay,2019,Total,Female,84,7776.94366758181
Uruguay,2019,Total,Female,85,7232.27515178561
Uruguay,2019,Total,Female,85 - 89,30509.2883404423
Uruguay,2019,Total,Female,86,6716.54839916077
Uruguay,2019,Total,Female,87,6186.44833675869
Uruguay,2019,Total,Female,88,5553.08446075707
Uruguay,2019,Total,Female,89,4820.93199198017
Uruguay,2019,Total,Female,90 +,18497.6040635341
Uruguay,2019,Urban,Both Sexes,Total,3354866.95826828
Uruguay,2019,Urban,Both Sexes,0,43504.1418915372
Uruguay,2019,Urban,Both Sexes,0 - 4,218589.811774977
Uruguay,2019,Urban,Both Sexes,1 - 4,175085.66988344
Uruguay,2019,Urban,Both Sexes,5 - 9,222046.742653359
Uruguay,2019,Urban,Both Sexes,10 - 14,228747.76954116
Uruguay,2019,Urban,Both Sexes,15 - 19,246144.769494722
Uruguay,2019,Urban,Both Sexes,20 - 24,261078.851883662
Uruguay,2019,Urban,Both Sexes,25 - 29,247093.177935507
Uruguay,2019,Urban,Both Sexes,30 - 34,235168.619024347
Uruguay,2019,Urban,Both Sexes,35 - 39,225894.989715734
Uruguay,2019,Urban,Both Sexes,40 - 44,229407.033269582
Uruguay,2019,Urban,Both Sexes,45 - 49,207720.897008825
Uruguay,2019,Urban,Both Sexes,50 - 54,190777.001080153
Uruguay,2019,Urban,Both Sexes,55 - 59,189885.357122314
Uruguay,2019,Urban,Both Sexes,60 - 64,171345.869697026
Uruguay,2019,Urban,Both Sexes,65 - 69,140636.773324059
Uruguay,2019,Urban,Both Sexes,70 - 74,116104.047519349
Uruguay,2019,Urban,Both Sexes,75 - 79,90973.8436355801
Uruguay,2019,Urban,Both Sexes,80 - 84,66006.9645668359
Uruguay,2019,Urban,Both Sexes,85 - 89,42839.4217974485
Uruguay,2019,Urban,Both Sexes,90 +,24405.0172236399
Uruguay,2019,Urban,Male,Total,1614457.21181896
Uruguay,2019,Urban,Male,0,22265.0245951618
Uruguay,2019,Urban,Male,0 - 4,111844.522949435
Uruguay,2019,Urban,Male,1 - 4,89579.498354273
Uruguay,2019,Urban,Male,5 - 9,113455.114185985
Uruguay,2019,Urban,Male,10 - 14,116840.053482336
Uruguay,2019,Urban,Male,15 - 19,125447.002289195
Uruguay,2019,Urban,Male,20 - 24,132212.910322934
Uruguay,2019,Urban,Male,25 - 29,124025.937105477
Uruguay,2019,Urban,Male,30 - 34,117374.84611585
Uruguay,2019,Urban,Male,35 - 39,111355.327521321
Uruguay,2019,Urban,Male,40 - 44,112147.224845369
Uruguay,2019,Urban,Male,45 - 49,100542.265606406
Uruguay,2019,Urban,Male,50 - 54,90792.8162497982
Uruguay,2019,Urban,Male,55 - 59,89318.3889789802
Uruguay,2019,Urban,Male,60 - 64,79008.0695409043
Uruguay,2019,Urban,Male,65 - 69,62480.6874991815
Uruguay,2019,Urban,Male,70 - 74,48953.9608040548
Uruguay,2019,Urban,Male,75 - 79,35709.0893299171
Uruguay,2019,Urban,Male,80 - 84,23244.0627987278
Uruguay,2019,Urban,Male,85 - 89,13284.1070277354
Uruguay,2019,Urban,Male,90 +,6420.82516535753
Uruguay,2019,Urban,Female,Total,1740409.74644932
Uruguay,2019,Urban,Female,0,21239.1172963754
Uruguay,2019,Urban,Female,0 - 4,106745.288825543
Uruguay,2019,Urban,Female,1 - 4,85506.1715291673
Uruguay,2019,Urban,Female,5 - 9,108591.628467374
Uruguay,2019,Urban,Female,10 - 14,111907.716058824
Uruguay,2019,Urban,Female,15 - 19,120697.767205527
Uruguay,2019,Urban,Female,20 - 24,128865.941560728
Uruguay,2019,Urban,Female,25 - 29,123067.24083003
Uruguay,2019,Urban,Female,30 - 34,117793.772908498
Uruguay,2019,Urban,Female,35 - 39,114539.662194413
Uruguay,2019,Urban,Female,40 - 44,117259.808424212
Uruguay,2019,Urban,Female,45 - 49,107178.631402419
Uruguay,2019,Urban,Female,50 - 54,99984.1848303549
Uruguay,2019,Urban,Female,55 - 59,100566.968143334
Uruguay,2019,Urban,Female,60 - 64,92337.8001561219
Uruguay,2019,Urban,Female,65 - 69,78156.085824878
Uruguay,2019,Urban,Female,70 - 74,67150.086715294
Uruguay,2019,Urban,Female,75 - 79,55264.754305663
Uruguay,2019,Urban,Female,80 - 84,42762.9017681081
Uruguay,2019,Urban,Female,85 - 89,29555.3147697131
Uruguay,2019,Urban,Female,90 +,17984.1920582824
Uruguay,2019,Rural,Both Sexes,Total,163685.53098156
Uruguay,2019,Rural,Both Sexes,0,1730.92560251711
Uruguay,2019,Rural,Both Sexes,0 - 4,8982.47282279556
Uruguay,2019,Rural,Both Sexes,1 - 4,7251.54722027845
Uruguay,2019,Rural,Both Sexes,5 - 9,9778.8347689959
Uruguay,2019,Rural,Both Sexes,10 - 14,10849.134107447
Uruguay,2019,Rural,Both Sexes,15 - 19,10793.9511722714
Uruguay,2019,Rural,Both Sexes,20 - 24,10309.797378203
Uruguay,2019,Rural,Both Sexes,25 - 29,10523.4464151447
Uruguay,2019,Rural,Both Sexes,30 - 34,10603.0913145395
Uruguay,2019,Rural,Both Sexes,35 - 39,11167.5786255949
Uruguay,2019,Rural,Both Sexes,40 - 44,11802.1419580655
Uruguay,2019,Rural,Both Sexes,45 - 49,11314.3392948552
Uruguay,2019,Rural,Both Sexes,50 - 54,10720.9433232386
Uruguay,2019,Rural,Both Sexes,55 - 59,10652.0474738754
Uruguay,2019,Rural,Both Sexes,60 - 64,9883.25615708757
Uruguay,2019,Rural,Both Sexes,65 - 69,8616.92712882096
Uruguay,2019,Rural,Both Sexes,70 - 74,6929.98467753551
Uruguay,2019,Rural,Both Sexes,75 - 79,4931.00223421623
Uruguay,2019,Rural,Both Sexes,80 - 84,3189.60349388146
Uruguay,2019,Rural,Both Sexes,85 - 89,1754.88054815733
Uruguay,2019,Rural,Both Sexes,90 +,882.098086834209
Uruguay,2019,Rural,Male,Total,90324.3932687768
Uruguay,2019,Rural,Male,0,888.328533700209
Uruguay,2019,Rural,Male,0 - 4,4626.48678685778
Uruguay,2019,Rural,Male,1 - 4,3738.15825315757
Uruguay,2019,Rural,Male,5 - 9,5057.80397127396
Uruguay,2019,Rural,Male,10 - 14,5673.29274745795
Uruguay,2019,Rural,Male,15 - 19,5780.44064694306
Uruguay,2019,Rural,Male,20 - 24,5675.4836840842
Uruguay,2019,Rural,Male,25 - 29,5915.54695434961
Uruguay,2019,Rural,Male,30 - 34,5986.47522741874
Uruguay,2019,Rural,Male,35 - 39,6241.2516150046
Uruguay,2019,Rural,Male,40 - 44,6636.24272572964
Uruguay,2019,Rural,Male,45 - 49,6405.48664619223
Uruguay,2019,Rural,Male,50 - 54,6066.61747868394
Uruguay,2019,Rural,Male,55 - 59,6126.89737381224
Uruguay,2019,Rural,Male,60 - 64,5621.62549456376
Uruguay,2019,Rural,Male,65 - 69,4957.81847052539
Uruguay,2019,Rural,Male,70 - 74,3982.89865708443
Uruguay,2019,Rural,Male,75 - 79,2772.97519666886
Uruguay,2019,Rural,Male,80 - 84,1627.45653311572
Uruguay,2019,Rural,Male,85 - 89,800.906977428147
Uruguay,2019,Rural,Male,90 +,368.68608158256
Uruguay,2019,Rural,Female,Total,73361.137712783
Uruguay,2019,Rural,Female,0,842.597068816903
Uruguay,2019,Rural,Female,0 - 4,4355.98603593779
Uruguay,2019,Rural,Female,1 - 4,3513.38896712088
Uruguay,2019,Rural,Female,5 - 9,4721.03079772195
Uruguay,2019,Rural,Female,10 - 14,5175.84135998901
Uruguay,2019,Rural,Female,15 - 19,5013.5105253283
Uruguay,2019,Rural,Female,20 - 24,4634.31369411879
Uruguay,2019,Rural,Female,25 - 29,4607.89946079504
Uruguay,2019,Rural,Female,30 - 34,4616.61608712077
Uruguay,2019,Rural,Female,35 - 39,4926.32701059027
Uruguay,2019,Rural,Female,40 - 44,5165.89923233589
Uruguay,2019,Rural,Female,45 - 49,4908.85264866298
Uruguay,2019,Rural,Female,50 - 54,4654.32584455469
Uruguay,2019,Rural,Female,55 - 59,4525.15010006313
Uruguay,2019,Rural,Female,60 - 64,4261.63066252381
Uruguay,2019,Rural,Female,65 - 69,3659.10865829557
Uruguay,2019,Rural,Female,70 - 74,2947.08602045109
Uruguay,2019,Rural,Female,75 - 79,2158.02703754737
Uruguay,2019,Rural,Female,80 - 84,1562.14696076575
Uruguay,2019,Rural,Female,85 - 89,953.973570729181
Uruguay,2019,Rural,Female,90 +,513.412005251649
Venezuela (Bolivarian Republic of),2019,Total,Both Sexes,Total,32064741
Venezuela (Bolivarian Republic of),2019,Total,Both Sexes,0,552619
Venezuela (Bolivarian Republic of),2019,Total,Both Sexes,0 - 4,2710310
Venezuela (Bolivarian Republic of),2019,Total,Both Sexes,1,535840
Venezuela (Bolivarian Republic of),2019,Total,Both Sexes,1 - 4,2157691
Venezuela (Bolivarian Republic of),2019,Total,Both Sexes,2,538277
Venezuela (Bolivarian Republic of),2019,Total,Both Sexes,3,540604
Venezuela (Bolivarian Republic of),2019,Total,Both Sexes,4,542970
Venezuela (Bolivarian Republic of),2019,Total,Both Sexes,5,545265
Venezuela (Bolivarian Republic of),2019,Total,Both Sexes,5 - 9,2748508
Venezuela (Bolivarian Republic of),2019,Total,Both Sexes,6,547553
Venezuela (Bolivarian Republic of),2019,Total,Both Sexes,7,549750
Venezuela (Bolivarian Republic of),2019,Total,Both Sexes,8,551882
Venezuela (Bolivarian Republic of),2019,Total,Both Sexes,9,554058
Venezuela (Bolivarian Republic of),2019,Total,Both Sexes,10,556047
Venezuela (Bolivarian Republic of),2019,Total,Both Sexes,10 - 14,2791506
Venezuela (Bolivarian Republic of),2019,Total,Both Sexes,11,557675
Venezuela (Bolivarian Republic of),2019,Total,Both Sexes,12,558936
Venezuela (Bolivarian Republic of),2019,Total,Both Sexes,13,559693
Venezuela (Bolivarian Republic of),2019,Total,Both Sexes,14,559155
Venezuela (Bolivarian Republic of),2019,Total,Both Sexes,15,558062
Venezuela (Bolivarian Republic of),2019,Total,Both Sexes,15 - 19,2770223
Venezuela (Bolivarian Republic of),2019,Total,Both Sexes,16,556512
Venezuela (Bolivarian Republic of),2019,Total,Both Sexes,17,554575
Venezuela (Bolivarian Republic of),2019,Total,Both Sexes,18,552312
Venezuela (Bolivarian Republic of),2019,Total,Both Sexes,19,548762
Venezuela (Bolivarian Republic of),2019,Total,Both Sexes,20,544273
Venezuela (Bolivarian Republic of),2019,Total,Both Sexes,20 - 24,2678628
Venezuela (Bolivarian Republic of),2019,Total,Both Sexes,21,539806
Venezuela (Bolivarian Republic of),2019,Total,Both Sexes,22,535280
Venezuela (Bolivarian Republic of),2019,Total,Both Sexes,23,530517
Venezuela (Bolivarian Republic of),2019,Total,Both Sexes,24,528752
Venezuela (Bolivarian Republic of),2019,Total,Both Sexes,25,526456
Venezuela (Bolivarian Republic of),2019,Total,Both Sexes,25 - 29,2604562
Venezuela (Bolivarian Republic of),2019,Total,Both Sexes,26,523778
Venezuela (Bolivarian Republic of),2019,Total,Both Sexes,27,520389
Venezuela (Bolivarian Republic of),2019,Total,Both Sexes,28,515976
Venezuela (Bolivarian Republic of),2019,Total,Both Sexes,29,517963
Venezuela (Bolivarian Republic of),2019,Total,Both Sexes,30,518597
Venezuela (Bolivarian Republic of),2019,Total,Both Sexes,30 - 34,2569261
Venezuela (Bolivarian Republic of),2019,Total,Both Sexes,31,517988
Venezuela (Bolivarian Republic of),2019,Total,Both Sexes,32,516379
Venezuela (Bolivarian Republic of),2019,Total,Both Sexes,33,512703
Venezuela (Bolivarian Republic of),2019,Total,Both Sexes,34,503594
Venezuela (Bolivarian Republic of),2019,Total,Both Sexes,35,493455
Venezuela (Bolivarian Republic of),2019,Total,Both Sexes,35 - 39,2357364
Venezuela (Bolivarian Republic of),2019,Total,Both Sexes,36,483000
Venezuela (Bolivarian Republic of),2019,Total,Both Sexes,37,471602
Venezuela (Bolivarian Republic of),2019,Total,Both Sexes,38,459789
Venezuela (Bolivarian Republic of),2019,Total,Both Sexes,39,449518
Venezuela (Bolivarian Republic of),2019,Total,Both Sexes,40,438955
Venezuela (Bolivarian Republic of),2019,Total,Both Sexes,40 - 44,2093543
Venezuela (Bolivarian Republic of),2019,Total,Both Sexes,41,428607
Venezuela (Bolivarian Republic of),2019,Total,Both Sexes,42,418035
Venezuela (Bolivarian Republic of),2019,Total,Both Sexes,43,407179
Venezuela (Bolivarian Republic of),2019,Total,Both Sexes,44,400767
Venezuela (Bolivarian Republic of),2019,Total,Both Sexes,45,394119
Venezuela (Bolivarian Republic of),2019,Total,Both Sexes,45 - 49,1910427
Venezuela (Bolivarian Republic of),2019,Total,Both Sexes,46,388068
Venezuela (Bolivarian Republic of),2019,Total,Both Sexes,47,381823
Venezuela (Bolivarian Republic of),2019,Total,Both Sexes,48,375375
Venezuela (Bolivarian Republic of),2019,Total,Both Sexes,49,371042
Venezuela (Bolivarian Republic of),2019,Total,Both Sexes,50,366535
Venezuela (Bolivarian Republic of),2019,Total,Both Sexes,50 - 54,1781279
Venezuela (Bolivarian Republic of),2019,Total,Both Sexes,51,362549
Venezuela (Bolivarian Republic of),2019,Total,Both Sexes,52,358141
Venezuela (Bolivarian Republic of),2019,Total,Both Sexes,53,353018
Venezuela (Bolivarian Republic of),2019,Total,Both Sexes,54,341036
Venezuela (Bolivarian Republic of),2019,Total,Both Sexes,55,329084
Venezuela (Bolivarian Republic of),2019,Total,Both Sexes,55 - 59,1529356
Venezuela (Bolivarian Republic of),2019,Total,Both Sexes,56,318079
Venezuela (Bolivarian Republic of),2019,Total,Both Sexes,57,306847
Venezuela (Bolivarian Republic of),2019,Total,Both Sexes,58,295207
Venezuela (Bolivarian Republic of),2019,Total,Both Sexes,59,280139
Venezuela (Bolivarian Republic of),2019,Total,Both Sexes,60,265121
Venezuela (Bolivarian Republic of),2019,Total,Both Sexes,60 - 64,1187457
Venezuela (Bolivarian Republic of),2019,Total,Both Sexes,61,251110
Venezuela (Bolivarian Republic of),2019,Total,Both Sexes,62,237308
Venezuela (Bolivarian Republic of),2019,Total,Both Sexes,63,223519
Venezuela (Bolivarian Republic of),2019,Total,Both Sexes,64,210399
Venezuela (Bolivarian Republic of),2019,Total,Both Sexes,65,197309
Venezuela (Bolivarian Republic of),2019,Total,Both Sexes,65 - 69,859994
Venezuela (Bolivarian Republic of),2019,Total,Both Sexes,66,184171
Venezuela (Bolivarian Republic of),2019,Total,Both Sexes,67,170943
Venezuela (Bolivarian Republic of),2019,Total,Both Sexes,68,157674
Venezuela (Bolivarian Republic of),2019,Total,Both Sexes,69,149897
Venezuela (Bolivarian Republic of),2019,Total,Both Sexes,70,141043
Venezuela (Bolivarian Republic of),2019,Total,Both Sexes,70 - 74,608292
Venezuela (Bolivarian Republic of),2019,Total,Both Sexes,71,130857
Venezuela (Bolivarian Republic of),2019,Total,Both Sexes,72,121146
Venezuela (Bolivarian Republic of),2019,Total,Both Sexes,73,111932
Venezuela (Bolivarian Republic of),2019,Total,Both Sexes,74,103314
Venezuela (Bolivarian Republic of),2019,Total,Both Sexes,75,95091
Venezuela (Bolivarian Republic of),2019,Total,Both Sexes,75 - 79,400939
Venezuela (Bolivarian Republic of),2019,Total,Both Sexes,76,87277
Venezuela (Bolivarian Republic of),2019,Total,Both Sexes,77,79815
Venezuela (Bolivarian Republic of),2019,Total,Both Sexes,78,72734
Venezuela (Bolivarian Republic of),2019,Total,Both Sexes,79,66022
Venezuela (Bolivarian Republic of),2019,Total,Both Sexes,80,59606
Venezuela (Bolivarian Republic of),2019,Total,Both Sexes,80 - 84,241693
Venezuela (Bolivarian Republic of),2019,Total,Both Sexes,81,53604
Venezuela (Bolivarian Republic of),2019,Total,Both Sexes,82,47958
Venezuela (Bolivarian Republic of),2019,Total,Both Sexes,83,42698
Venezuela (Bolivarian Republic of),2019,Total,Both Sexes,84,37827
Venezuela (Bolivarian Republic of),2019,Total,Both Sexes,85,33337
Venezuela (Bolivarian Republic of),2019,Total,Both Sexes,85 - 89,129442
Venezuela (Bolivarian Republic of),2019,Total,Both Sexes,86,29228
Venezuela (Bolivarian Republic of),2019,Total,Both Sexes,87,25517
Venezuela (Bolivarian Republic of),2019,Total,Both Sexes,88,22168
Venezuela (Bolivarian Republic of),2019,Total,Both Sexes,89,19192
Venezuela (Bolivarian Republic of),2019,Total,Both Sexes,90,16515
Venezuela (Bolivarian Republic of),2019,Total,Both Sexes,90 - 94,61304
Venezuela (Bolivarian Republic of),2019,Total,Both Sexes,91,14147
Venezuela (Bolivarian Republic of),2019,Total,Both Sexes,92,12016
Venezuela (Bolivarian Republic of),2019,Total,Both Sexes,93,10136
Venezuela (Bolivarian Republic of),2019,Total,Both Sexes,94,8490
Venezuela (Bolivarian Republic of),2019,Total,Both Sexes,95,7045
Venezuela (Bolivarian Republic of),2019,Total,Both Sexes,95 - 99,24517
Venezuela (Bolivarian Republic of),2019,Total,Both Sexes,96,5804
Venezuela (Bolivarian Republic of),2019,Total,Both Sexes,97,4753
Venezuela (Bolivarian Republic of),2019,Total,Both Sexes,98,3850
Venezuela (Bolivarian Republic of),2019,Total,Both Sexes,99,3065
Venezuela (Bolivarian Republic of),2019,Total,Both Sexes,100 +,6136
Venezuela (Bolivarian Republic of),2019,Total,Male,Total,16085704
Venezuela (Bolivarian Republic of),2019,Total,Male,0,276629
Venezuela (Bolivarian Republic of),2019,Total,Male,0 - 4,1392960
Venezuela (Bolivarian Republic of),2019,Total,Male,1,277302
Venezuela (Bolivarian Republic of),2019,Total,Male,1 - 4,1116331
Venezuela (Bolivarian Republic of),2019,Total,Male,2,278537
Venezuela (Bolivarian Republic of),2019,Total,Male,3,279658
Venezuela (Bolivarian Republic of),2019,Total,Male,4,280834
Venezuela (Bolivarian Republic of),2019,Total,Male,5,281996
Venezuela (Bolivarian Republic of),2019,Total,Male,5 - 9,1420995
Venezuela (Bolivarian Republic of),2019,Total,Male,6,283121
Venezuela (Bolivarian Republic of),2019,Total,Male,7,284217
Venezuela (Bolivarian Republic of),2019,Total,Male,8,285292
Venezuela (Bolivarian Republic of),2019,Total,Male,9,286369
Venezuela (Bolivarian Republic of),2019,Total,Male,10,287384
Venezuela (Bolivarian Republic of),2019,Total,Male,10 - 14,1442288
Venezuela (Bolivarian Republic of),2019,Total,Male,11,288234
Venezuela (Bolivarian Republic of),2019,Total,Male,12,288804
Venezuela (Bolivarian Republic of),2019,Total,Male,13,289131
Venezuela (Bolivarian Republic of),2019,Total,Male,14,288735
Venezuela (Bolivarian Republic of),2019,Total,Male,15,288011
Venezuela (Bolivarian Republic of),2019,Total,Male,15 - 19,1427367
Venezuela (Bolivarian Republic of),2019,Total,Male,16,286985
Venezuela (Bolivarian Republic of),2019,Total,Male,17,285754
Venezuela (Bolivarian Republic of),2019,Total,Male,18,284336
Venezuela (Bolivarian Republic of),2019,Total,Male,19,282281
Venezuela (Bolivarian Republic of),2019,Total,Male,20,279659
Venezuela (Bolivarian Republic of),2019,Total,Male,20 - 24,1372148
Venezuela (Bolivarian Republic of),2019,Total,Male,21,276986
Venezuela (Bolivarian Republic of),2019,Total,Male,22,274238
Venezuela (Bolivarian Republic of),2019,Total,Male,23,271317
Venezuela (Bolivarian Republic of),2019,Total,Male,24,269948
Venezuela (Bolivarian Republic of),2019,Total,Male,25,268268
Venezuela (Bolivarian Republic of),2019,Total,Male,25 - 29,1322783
Venezuela (Bolivarian Republic of),2019,Total,Male,26,266481
Venezuela (Bolivarian Republic of),2019,Total,Male,27,264287
Venezuela (Bolivarian Republic of),2019,Total,Male,28,261605
Venezuela (Bolivarian Republic of),2019,Total,Male,29,262142
Venezuela (Bolivarian Republic of),2019,Total,Male,30,261984
Venezuela (Bolivarian Republic of),2019,Total,Male,30 - 34,1294114
Venezuela (Bolivarian Republic of),2019,Total,Male,31,261261
Venezuela (Bolivarian Republic of),2019,Total,Male,32,260071
Venezuela (Bolivarian Republic of),2019,Total,Male,33,257846
Venezuela (Bolivarian Republic of),2019,Total,Male,34,252952
Venezuela (Bolivarian Republic of),2019,Total,Male,35,247571
Venezuela (Bolivarian Republic of),2019,Total,Male,35 - 39,1180244
Venezuela (Bolivarian Republic of),2019,Total,Male,36,242055
Venezuela (Bolivarian Republic of),2019,Total,Male,37,236106
Venezuela (Bolivarian Republic of),2019,Total,Male,38,229939
Venezuela (Bolivarian Republic of),2019,Total,Male,39,224573
Venezuela (Bolivarian Republic of),2019,Total,Male,40,219066
Venezuela (Bolivarian Republic of),2019,Total,Male,40 - 44,1042646
Venezuela (Bolivarian Republic of),2019,Total,Male,41,213679
Venezuela (Bolivarian Republic of),2019,Total,Male,42,208192
Venezuela (Bolivarian Republic of),2019,Total,Male,43,202560
Venezuela (Bolivarian Republic of),2019,Total,Male,44,199149
Venezuela (Bolivarian Republic of),2019,Total,Male,45,195654
Venezuela (Bolivarian Republic of),2019,Total,Male,45 - 49,946494
Venezuela (Bolivarian Republic of),2019,Total,Male,46,192455
